index_name;items
inteligência_emocional;a ênfase de gardner nos elementos perceptivos nas inteligências pessoais reflete o zeitgeist[2] da psicologia que formou suas opiniões. a excessiva ênfase da psicologia na cognição mesmo no campo das emoções deve-se, em parte, a um acidente na história dessa ciência. durante as décadas de meados do século xx, a psicologia acadêmica foi dominada por behavioristas como b. f. skinner, para os quais só o comportamento, o que podia ser objetivamente constatado, poderia ser estudado com precisão científica. os behavioristas decretaram que toda a vida interior, inclusive as emoções, estaria interditada à pesquisa científica.
inteligência_emocional;depois, em fins da década de 1960, com a chegada da “revolução cognitiva”, o foco da ciência psicológica voltou-se para como a mente registra e armazena informação, e para a natureza da inteligência. mas as emoções continuaram sendo uma zona interdita. o saber convencional entre os cientistas cognitivos afirmava que a inteligência implica um processamento frio e duro acerca dos fatos. é hiper-racional, mais ou menos como o mr. spock de jornada nas estrelas, o arquétipo de secos bytes de informação não confundida pelo sentimento, encarnando a idéia de que as emoções não têm lugar na inteligência e apenas confundem nosso esquema de raciocínio.
inteligência_emocional;cognitiva tiveram de ignorar a importância, para seus modelos da mente, de suas próprias esperanças e medos pessoais, suas disputas conjugais e ciúmes profissionais — a inundação de sentimento que dá à vida seu sabor e suas urgências e que, a cada momento, distorce exatamente a maneira como (e até onde bem ou mal) se processa a informação.
inteligência_emocional;"a distorcida visão científica de uma vida mental emocionalmente vazia — que orientou os últimos oitenta anos de pesquisa sobre a inteligência — está mudando aos poucos, à medida que a psicologia começa a reconhecer o papel essencial do sentimento no pensamento. mais ou menos como a spockiana personagem data em jornada nas estrelas: a geração seguinte, a psicologia começa a apreciar a força e as virtudes das emoções na vida mental, assim como seus perigos. afinal, como vê data (para sua própria consternação, se lhe fosse possível experimentar este sentimento), sua lógica não conduz à solução humana certa. nossa humanidade é mais evidente em nossos sentimentos; data procura sentir, sabendo que alguma coisa essencial está faltando. ele quer amizade, lealdade; como o homem de lata de o mágico de oz, falta-lhe um coração. na falta do senso lírico que traz o sentimento, data pode tocar música ou escrever poesia com virtuosismo técnico, mas sem paixão. o que demonstra o anseio de data por sentir anseio é que faltam inteiramente à fria visão cognitiva os valores mais elevados do coração humano — fé, esperança, devoção, amor. as emoções enriquecem; um modelo mental que as ignora se empobrece."
inteligência_emocional;quando perguntei a gardner por que ele dá mais ênfase aos pensamentos sobre os sentimentos, ou metacognição, do que às emoções em si, ele admitiu que tendia a ver a inteligência de uma maneira cognitiva, mas disse: — quando escrevi pela primeira vez sobre inteligências pessoais, eu estava falando de emoção, sobretudo em minha idéia de inteligência intrapessoal: um dos componentes é a sintonia emocional consigo mesmo. os sinais de sentimento visceral que recebemos é que são essenciais para a inteligência interpessoal. mas, em seu desenvolvimento prático, a teoria da inteligência múltipla evoluiu e se concentrou mais na metacognição — ou seja, na consciência que se tem do próprio processo mental — do que em toda a gama de aptidões emocionais.
inteligência_emocional;"intrapessoal e as últimas, alta. e, no dia-a-dia, nenhuma inteligência é mais importante do que a intrapessoal. se não a temos, faremos escolhas errôneas sobre quem desposar, que emprego arranjar e assim por diante. precisamos treinar as crianças em inteligências intrapessoais na escola. existe vida inteligente nas emoções? para que tenhamos uma compreensão mais ampla sobre exatamente como poderia ser esse exercício de raciocínio, temos que recorrer a outros teóricos que seguem o pensamento de gardner — entre os quais se destaca um psicólogo de yale, peter salovey, que estabeleceu, em detalhes, as formas como podemos levar inteligência às nossas emoções.12 esse trabalho não é novo; ao longo dos anos, mesmo os mais ardentes teóricos do qi tentaram, às vezes, introduzir as emoções, no domínio da inteligência, em vez de ver “emoção” e “inteligência” como uma inerente contradição terminológica. assim, e. l. thorndike, um destacado psicólogo que também foi influente na popularização da idéia do qi nas décadas de 1920 e 30, sugeriu em artigo na harper’s magazine que um dos aspectos da inteligência emocional, a inteligência “social” — aquela capacidade de entender os outros e “agir com sabedoria nas relações humanas” —, era um aspecto do qi de uma pessoa. outros psicólogos da época adotaram uma visão mais cínica da inteligência social, encarando-a em termos de capacidade de manipular outras pessoas — levá-las a fazer o que queremos, em detrimento de suas próprias vontades. mas nenhuma dessas formulações de inteligência social exerceu muita influência sobre os teóricos do qi e, em 1960, um importante livro didático sobre testes de inteligência considerou a inteligência social um conceito “inútil”."
inteligência_emocional;mas a inteligência pessoal não seria ignorada, sobretudo porque faz ao mesmo tempo sentido intuitivo e comum. por exemplo, quando robert sternberg, outro psicólogo de yale, pediu a determinadas pessoas que descrevessem uma “pessoa inteligente”, as aptidões práticas estavam entre os principais aspectos que foram relacionados. pesquisas mais sistemáticas realizadas por sternberg o fizeram retornar à conclusão de thorndike: que a inteligência social é, ao mesmo tempo, diferente das aptidões acadêmicas e parte-chave do que faz as pessoas se saírem bem nos aspectos práticos da vida. entre as inteligências práticas tão altamente valorizadas, por exemplo, no espaço profissional, está aquela sensibilidade que permite aos administradores eficientes captar mensagens tácitas.13
inteligência_emocional;que os antigos conceitos de qi giram em torno de uma estreita faixa de aptidões lingüísticas e matemáticas, e que um bom desempenho em testes de qi é um fator de previsão mais direta de sucesso em sala de aula ou como professor, mas cada vez menos quando os caminhos da vida se afastam da academia. esses psicólogos — entre eles sternberg e salovey — adotaram uma visão mais ampla de inteligência, tentando reinventá-la em termos do que é necessário para viver bem a vida. e essa linha de investigação retorna ao reconhecimento de como, exatamente, é crucial a inteligência “pessoal” ou emocional.
inteligência_emocional;"possibilita excepcionais desempenhos. as pessoas que têm essa capacidade tendem a ser mais produtivas e eficazes em qualquer atividade que exerçam. 4. reconhecer emoções nos outros. a empatia, outra capacidade que se desenvolve na autoconsciência emocional, é a “aptidão pessoal” fundamental. o capítulo 7 investigará as raízes da empatia, o quanto nos custa não saber “escutar” as emoções, e os motivos pelos quais a empatia gera altruísmo. as pessoas empáticas estão mais sintonizadas com os sutis sinais do mundo externo que indicam o que os outros precisam ou o que querem. isso as torna bons profissionais no campo assistencial, no ensino, vendas e administração. 5. lidar com relacionamentos. a arte de se relacionar é, em grande parte, a aptidão de lidar com as emoções dos outros. o capítulo 8 examina a competência e a incompetência, e as aptidões específicas envolvidas. são as aptidões que determinam a popularidade, a liderança e a eficiência interpessoal. as pessoas excelentes nessas aptidões se dão bem em qualquer coisa que dependa de interagir tranqüilamente com os outros; são estrelas sociais."
inteligência_emocional;inteligência emocional — embora bastante pequena para que fique claro que se trata de duas entidades bastante independentes.
inteligência_emocional;ao contrário dos famosos testes de qi, não há ainda nenhum “formulário-a-ser-preenchido” que ateste “uma contagem de inteligência emocional”, e talvez nunca venha a existir. embora seja ampla a pesquisa sobre cada um de seus componentes, alguns deles, como a empatia, são mais bem testados pela amostragem da aptidão de fato de uma pessoa numa determinada tarefa — por exemplo, mandá-la interpretar os sentimentos de uma pessoa num vídeo onde são exibidas expressões faciais. entretanto, usando uma medição denominada “maleabilidade do ego”, que se assemelha bastante à inteligência emocional (inclui as principais aptidões sociais e emocionais), jack block, psicólogo na universidade da califórnia, em berkeley, fez uma comparação dos dois tipos teóricos puros: pessoas de alto qi versus pessoas de altas aptidões emocionais.15 as diferenças são reveladoras.
inteligência_emocional;o tipo de alto qi puro (isto é, onde não é considerada a inteligência emocional) é quase uma caricatura do intelectual, capaz no domínio da mente mas inepto no mundo pessoal. os perfis diferem ligeiramente em homens e mulheres. o homem de alto qi é tipificado — o que não surpreende — por uma ampla gama de interesses e capacidades. é ambicioso e produtivo, previsível e obstinado, e desprovido de preocupação sobre si mesmo. é também inclinado a ser crítico e condescendente, fastidioso e inibido, pouco à vontade do ponto de vista sexual e sensual, inexpressivo e desligado, e emocionalmente frio.
inteligência_emocional;"por outro lado, os homens com um alto grau de inteligência emocional são socialmente equilibrados, comunicativos e animados, não inclinados a receios ou a ruminar preocupações. têm uma notável capacidade de engajamento com pessoas ou causas, de assumir responsabilidades e de ter uma visão ética; são solidários e atenciosos em seus relacionamentos. têm uma vida emocional rica, mas correta; sentem-se à vontade consigo mesmos, com os outros e no universo social em que vivem."
inteligência_emocional;as mulheres de alto qi puro têm a esperada confiança intelectual, são fluentes ao expressarem suas idéias, valorizam questões intelectuais e têm uma ampla variedade de interesses intelectuais e estéticos. também tendem a ser introspectivas, chegadas à ansiedade, à ruminação e à culpa, e hesitam em exprimir sua raiva abertamente (embora o façam de maneira indireta).
inteligência_emocional;4 conhece-te a ti mesmo um guerreiro samurai, conta uma velha história japonesa, certa vez desafiou um mestre zen a explicar os conceitos de céu e inferno. mas o monge respondeu-lhe com desprezo: — não passas de um bruto... não vou desperdiçar meu tempo com gente da tua laia!
inteligência_emocional;atacado na própria honra, o samurai teve um acesso de fúria e, sacando a espada da bainha, berrou: — eu poderia te matar por tua impertinência. — isso — respondeu calmamente o monge — é o inferno.
inteligência_emocional;espantado por reconhecer como verdadeiro o que o mestre dizia acerca da cólera que o dominara, o samurai acalmou-se, embainhou a espada e fez uma mesura, agradecendo ao monge a revelação. — e isso — disse o monge — é o céu.
inteligência_emocional;"a súbita consciência do samurai sobre seu estado de agitação ilustra a crucial diferença entre alguém ser possuído por um sentimento e tomar consciência de que está sendo arrebatado por ele. a recomendação de sócrates — “conhece-te a ti mesmo” — é a pedra de toque da inteligência emocional: a consciência de nossos sentimentos no momento exato em que eles ocorrem. à primeira vista, pode parecer que nossos sentimentos são óbvios; uma reflexão mais demorada nos lembra das vezes em que fomos muito indiferentes ao que de fato sentimos sobre uma coisa, ou quando tarde demais nos demos conta desses sentimentos. os psicólogos falam de metacognição — um termo um pouco pesado — para referirem-se à consciência do processo de pensar, e metaestado de espírito para a consciência de nossas emoções. eu prefiro o termo autoconsciência, no sentido de permanente atenção ao que estamos sentindo internamente.1 nessa consciência auto- reflexiva, a mente observa e investiga o que está sendo vivenciado, incluindo as emoções.2"
inteligência_emocional;psicanalistas a chamam de “ego observante”, uma capacidade de autoconsciência que permite ao analista monitorar suas reações diante do que o paciente relata e que o processo de livre associação alimenta no paciente.3
inteligência_emocional;essa autoconsciência parece exigir um neocórtex ativado, sobretudo nas áreas da linguagem, sintonizado para identificar e nomear as emoções despertadas. a autoconsciência não é uma atenção que se deixa levar pelas emoções, reagindo com exagero e amplificando a percepção. ao contrário, é um modo neutro, que mantém a auto-reflexividade mesmo em meio a emoções turbulentas. william styron parece descrever algo semelhante a essa faculdade da mente, ao escrever sobre sua profunda depressão, quando fala da sensação de “estar sendo acompanhado por um segundo eu — um observador fantasmagórico que, não partilhando da demência de seu duplo, pode ficar observando com desapaixonada curiosidade enquanto o companheiro se debate”.4
inteligência_emocional;no ponto ótimo, a auto-observação permite exatamente essa consciência equânime de sentimentos arrebatados ou turbulentos. no mínimo, manifesta-se simplesmente como um ligeiro recuo da experiência, um fluxo paralelo de consciência que é “meta”: pairando acima ou ao lado da corrente principal, mais consciente do que se passa do que imersa e perdida nele. é a diferença entre, por exemplo, sentir uma fúria assassina contra alguém e ter o pensamento auto-reflexivo: “o que estou sentindo é raiva”, mesmo quando se está furioso. em termos da mecânica neural da consciência, essa sutil mudança de atividade mental presumivelmente avisa que os circuitos neocorticais estão monitorando ativamente a emoção, primeiro passo para adquirir algum controle. essa consciência das emoções é a aptidão emocional fundamental sobre a qual se fundam outras, como o autocontrole emocional.
inteligência_emocional;embora haja uma distinção lógica entre estar consciente dos sentimentos e agir para mudá-los, mayer constata que, para todos os fins práticos, as duas ações em geral se combinam: reconhecer um estado de espírito negativo é querer livrar-se dele. esse reconhecimento, porém, é distinto das tentativas que fazemos para evitar agir impulsivamente. quando dizemos “pare com isso!” a uma criança cuja raiva a levou a bater num companheiro de brincadeiras, podemos evitar o espancamento, mas a criança continua com raiva. os pensamentos dela ainda estão fixados na causa da raiva — “mas ele roubou meu brinquedo!” —, e a raiva continua do mesmo jeito. a autoconsciência tem um efeito mais potente sobre sentimentos fortes, de aversão: a compreensão “o que estou sentindo é raiva” oferece um maior grau de liberdade — não apenas a opção de não agir movido pela raiva, mas a opção extra de tentar se livrar dela.
inteligência_emocional;mayer constata que as pessoas tendem a adotar estilos típicos para acompanhar e lidar com suas emoções.6
inteligência_emocional;• autoconscientes. conscientes de seu estado de espírito no momento em que ele ocorre, essas pessoas, evidentemente, são sofisticadas no que diz respeito à sua vida emocional. a clareza com que sentem suas emoções pode reforçar outros traços de suas personalidades: são autônomas e conscientes de seus próprios limites, gozam de boa saúde psicológica e tendem a ter uma perspectiva positiva sobre a vida. quando entram num estado de espírito negativo, não ficam ruminando nem ficam obcecadas com isso e podem sair dele mais rápido. em suma, a vigilância as ajuda a administrar suas emoções.
inteligência_emocional;• mergulhadas. são pessoas muitas vezes imersas em suas emoções e incapazes de fugir delas, como se aquele humor houvesse assumido o controle de suas vidas. são instáveis e não têm muita consciência dos próprios sentimentos, de modo que se perdem neles, ficando sem perspectivas. em conseqüência, pouco fazem para tentar escapar desses estados de espírito negativos, achando que não são capazes de exercer controle sobre suas emoções. muitas vezes se sentem esmagadas e emocionalmente descontroladas.
inteligência_emocional;verem com clareza seus estados emocionais, são susceptíveis aos maus estados de espírito e os aceitam com um “deixa rolar”, nada fazendo para mudá-los, apesar da aflição que sentem — um padrão encontrado, por exemplo, em pessoas deprimidas que se resignam ao seu desespero. os apaixonados e os indiferentes imagine por um instante que você está num avião voando de nova york para são francisco. é um vôo tranqüilo mas, quando se aproxima das montanhas rochosas, o piloto fala pelo alto- falante: — senhoras e senhores, vamos entrar numa área de turbulência. por favor, retornem às suas poltronas e apertem os cintos.
inteligência_emocional;aí, o avião entra em turbulência, a mais forte por que você já passou, jogando para cima e para baixo, para um lado e para outro, como uma bola nas ondas do mar.
inteligência_emocional;o que você faz numa situação dessas? é daquelas pessoas que metem a cara num livro ou revista, ou continuam vendo o filme que está passando, desligando-se da turbulência? ou é mais provável que pegue o manual que dá as instruções de emergência para rever as precauções, que observe a equipe de bordo para detectar sinais de pânico, ou que apure o ouvido para os motores, para ver se há alguma coisa digna de preocupação?
inteligência_emocional;a resposta que dermos a estas perguntas sinaliza a atitude que em nós é mais predominante em situações de apuro. o cenário de um avião, aliás, compõe um teste psicológico criado por suzanne miller, psicóloga da universidade temple, destinado a avaliar se as pessoas tendem a ser vigilantes, acompanhando cuidadosamente cada detalhe de uma situação angustiante, ou, ao contrário, lidam com esses momentos de ansiedade tentando se distrair. essas duas formas de comportamento têm conseqüências bastante diferentes para a maneira como as pessoas percebem suas reações emocionais. os que se fixam nos apuros podem, pelo próprio ato de acompanhar com tanto cuidado, ampliar, sem saber, a magnitude de suas reações — sobretudo se essa fixação é desprovida da equanimidade da autoconsciência. o resultado é que suas emoções se tornam mais intensas. os que se desligam, que se distraem, percebem menos coisas em suas reações e com isso minimizam a experiência de sua resposta emocional, se não a própria dimensão da resposta.
inteligência_emocional;consciência emocional é esmagadora, enquanto para outras mal existe. é só pensar no universitário que, uma noite, descobre um início de incêndio em seu alojamento, pega um extintor e apaga o fogo. nada de extraordinário — a não ser que, ao ir buscar o extintor e voltar, ele andou em vez de correr. motivo? não achava que havia qualquer urgência.
inteligência_emocional;a história me foi contada por edward diener, psicólogo da universidade de illinois, em urbana, que estuda a intensidade com que as pessoas vivem suas emoções.7 o universitário figurava em seus estudos de casos como um dos menos intensos que ele já encontrara. era, essencialmente, um homem sem paixões, uma pessoa que passa pela vida sem sentir quase nada, mesmo numa emergência como um incêndio.
inteligência_emocional;em comparação, vejam a mulher no outro lado do espectro de diener. uma vez, quando perdeu a caneta preferida, ficou perturbada durante dias. outra vez, ficou tão excitada, ao ver o anúncio de uma grande liquidação de sapatos femininos numa loja cara, que largou o que estava fazendo, entrou no carro e dirigiu três horas até a loja em chicago.
inteligência_emocional;"diener constata que as mulheres, em geral, mais do que os homens, sentem com mais intensidade as emoções positivas e negativas. e, diferenças de sexo à parte, a vida emocional é mais rica para os que observam mais. entre outras coisas, essa maior sensibilidade emocional significa que, para tais pessoas, a menor provocação desencadeia vendavais emocionais, paradisíacos ou infernais, enquanto as do outro extremo mal experimentam qualquer sensação, mesmo nas circunstâncias mais angustiantes. um homem sem sentimentos gary aborrecia a noiva, ellen, porque, apesar de inteligente, atencioso e um médico bem-sucedido, era emocionalmente neutro, completamente sem reação a qualquer demonstração de sentimentos. embora falasse com brilhantismo sobre ciência e arte, quando se tratava de seus próprios sentimentos — mesmo aqueles que tinha por ellen — emudecia. por mais que ela tentasse despertar-lhe alguma paixão, ele ficava impassível, indiferente. — eu não expresso naturalmente meus sentimentos — disse gary ao terapeuta a quem consultou por insistência de ellen. quando se tratava da vida emocional, acrescentou: — não sei o que dizer; não tenho sentimentos fortes, bons ou maus."
inteligência_emocional;motivo: não tinha consciência do que sentia. até onde lhe era dado saber, não sentia raivas, tristezas ou alegrias.8
inteligência_emocional;como observa seu terapeuta, esse vazio emocional faz com que gary e outros como ele pareçam sem vida, insípidos: — entediam a todos. por isso suas esposas pedem que se tratem.
inteligência_emocional;a frieza emocional de gary exemplifica o que os psiquiatras chamam de alexitimia, do grego a (ausência), léxis (palavra) e thymós (emoção). faltam a essas pessoas palavras para descrever seus sentimentos. na verdade, parece faltar-lhes qualquer sentimento, embora isso talvez se deva mais à sua incapacidade de manifestar emoção do que a uma completa ausência de emoção. essas pessoas foram identificadas pela primeira vez por psicanalistas intrigados por um tipo de paciente impossível de ser tratado pelo método que adotavam, porque não comunicavam sentimentos, fantasias, mas apenas sonhos incolores — em suma, nenhuma vida interior digna de nota.9 as características clínicas que assinalam a alexitimia incluem dificuldade para descrever sentimentos — os próprios ou os de outrem — e um vocabulário emocional seriamente limitado.10 e, além disso, tais pessoas têm dificuldade em discriminar emoções e distinguir emoção de sensação física, de modo que reclamam de problemas estomacais, palpitações, suores e tontura — mas não sabem que estão ansiosos. “dão a impressão de serem alienígenas, vindos de um mundo inteiramente diferente, e, no entanto, vivem numa sociedade que é dominada pelos sentimentos”, é a descrição dada pelo dr. peter sifneos, o psiquiatra de harvard que, em 1972, cunhou o termo alexitimia.11 os alexitímicos, por exemplo, raramente choram, mas quando o fazem, as lágrimas são copiosas. ainda assim, ficam perplexos quando perguntamos por que choram. uma paciente com alexitimia ficou tão perturbada ao ver um filme sobre uma mulher com oito filhos, que estava morrendo de câncer, que chorou até cair no sono. quando o terapeuta sugeriu que ela ficara tão perturbada porque o filme lhe lembrara sua própria mãe, que de fato estava morrendo de câncer, ela ficou sentada imóvel, pasma e calada. o terapeuta lhe perguntou então o que sentia naquele momento, e ela respondeu que se sentia “péssima”, mas não conseguiu expressar nada além disso. e, acrescentou, de vez em quando começava a chorar, mas nunca sabia exatamente por que chorava.12
inteligência_emocional;"se revolvem dentro de nós. os alexitímicos negam a idéia prática de que é perfeitamente evidente por si mesmo o que sentimos: eles não têm a mínima indicação. quando alguma coisa — ou mais provavelmente alguém — lhes provoca um sentimento, eles acham a experiência intrigante e arrasadora, uma coisa a ser evitada a qualquer custo. os sentimentos lhes chegam, quando chegam, como um desnorteante pacote de angústia; como disse a paciente que chorou no cinema, sentem- se “péssimos”, mas não podem dizer exatamente que espécie de coisa péssima sentem."
inteligência_emocional;a confusão básica sobre os sentimentos muitas vezes parece levá-los a queixarem-se de vagos problemas médicos, quando na verdade sofrem de angústia emocional — fenômeno conhecido em psiquiatria como somatização, isto é, quando uma dor emocional se expressa através de uma dor física (o que é diferente da doença psicossomática, em que problemas emocionais causam doenças físicas autênticas). na verdade, grande parte do interesse psiquiátrico pelos alexitímicos está em diferenciá-los daqueles que procuram ajuda médica, pois tendem a uma extensa — e infrutífera — busca de diagnose e tratamento médicos para o que na verdade é um problema emocional.
inteligência_emocional;pessoas que privavam da intimidade de elliot diziam depois que ele não era mais o mesmo — sofrera uma drástica mudança de personalidade. antes um bem-sucedido advogado empresarial, não mais conseguia se manter num emprego. malbaratando as economias em investimentos infrutíferos, viu-se reduzido a morar num quarto vago na casa do irmão.
inteligência_emocional;"havia um padrão intrigante no problema de elliot. intelectualmente, ele continuava brilhante como sempre, mas empregava seu tempo de uma maneira terrível, perdendo-se em detalhes sem importância; parecia ter perdido qualquer noção de prioridade. quando chamado à atenção, ficava indiferente; foi despedido de uma série de empregos em que trabalhava como advogado. embora extensos testes intelectivos nada indicassem de errado em suas faculdades mentais, ainda assim ele foi procurar um neurologista, esperando que a descoberta de um problema neurológico lhe desse os benefícios de invalidez a que se julgava com direito. de outro modo, poderia concluir-se que era apenas alguém se fingindo de doente para não ter de trabalhar."
inteligência_emocional;"antonio damasio, o neurologista a quem elliot consultou, ficou impressionado com um elemento ausente no repertório mental dele: embora não houvesse problema algum em seu raciocínio lógico, na memória, atenção ou qualquer outra capacidade cognitiva, elliot era praticamente indiferente ao que sentia em relação ao que lhe acontecia.13 mais impressionante ainda, era capaz de falar sobre fatos trágicos ocorridos em sua vida com total frieza, como se fosse um mero observador das perdas e fracassos que vivera, sem o menor tom de pesar ou tristeza, frustração ou raiva com a injustiça da vida. até o seu próprio distúrbio não lhe causava sofrimento; damasio se incomodava mais do que ele próprio com o problema."
inteligência_emocional;a origem dessa inconsciência emocional, concluiu damasio, fora a remoção, junto com o tumor no cérebro, de parte dos lobos pré-frontais de elliot. na verdade, a cirurgia cortara várias ligações entre os centros inferiores do cérebro emocional, sobretudo a amígdala cortical e circuitos relacionados, e as capacidades de pensar do neocórtex. o pensamento de elliot tornara-se igual ao de um computador, capaz de executar todas as etapas para solucionar um problema, mas incapaz de atribuir valores às diferentes possibilidades. toda opção era neutra. e esse raciocínio totalmente desapaixonado, suspeitava damasio, era o núcleo do problema de elliot: a reduzidíssima consciência dos próprios sentimentos em relação às coisas tornara falho o seu raciocínio.
inteligência_emocional;seguinte, elliot não sabia que decisão tomar. ele encontrava argumentos contra e a favor a todos os horários sugeridos por damasio, mas não conseguia escolher nenhum deles. no nível racional, havia razões perfeitamente lógicas para recusar ou aceitar quase todos os horários possíveis. mas faltava a elliot qualquer noção do que sentia em relação a qualquer deles. sem consciência de seus próprios sentimentos, não tinha qualquer preferência.
inteligência_emocional;"entre outras coisas, o que podemos concluir dessa incapacidade de tomar decisão é o importante papel que o sentimento desempenha na navegação pela interminável corrente das decisões pessoais da vida. embora sentimentos fortes possam causar devastações no raciocínio, a falta de consciência do sentimento também pode ser destrutiva, sobretudo no avaliar decisões das quais depende, em grande parte, o nosso destino: que carreira seguir, se ficar num emprego seguro ou arriscar-se em outro mais atraente, com quem namorar ou casar, onde viver, que apartamento alugar ou que casa comprar — sempre e sempre, pela vida afora. essas decisões não podem ser bem tomadas apenas através do uso da razão; exigem intuição e a sabedoria emocional que acumulamos de experiências passadas. a lógica formal, por si só, jamais pode servir de base para decidir com quem se casar ou em quem confiar, ou mesmo que emprego pegar; são domínios onde a razão, sem o sentimento, fica cega."
inteligência_emocional;avaliando o inconsciente o vácuo emocional de elliot sugere que pode haver um espectro de aptidões das pessoas para sentir suas emoções no momento exato em que elas ocorrem. pela lógica da neurociência, se a ausência de um circuito neural conduz a um déficit numa aptidão, então a força ou fraqueza relativas desse mesmo circuito nas pessoas de cérebro intacto deve conduzir a níveis comparáveis de competência nessa mesma aptidão. em termos do papel dos circuitos pré-frontais na sintonização emocional, isso sugere que por razões neurológicas alguns de nós podemos mais facilmente detectar a sensação de medo ou prazer que outros, e assim sermos mais autoconscientes de nossas emoções.
inteligência_emocional;talvez o talento para a introspecção psicológica dependa desses mesmos circuitos. alguns de nós estamos mais naturalmente sintonizados com simbolismos mentais específicos: a metáfora e o símile, juntamente com a poesia, a música e a fábula, são todos moldados na linguagem do coração. também o são os sonhos e mitos, em que vagas associações determinam o fluxo da narrativa, seguindo a lógica da mente emocional. os que têm uma sintonia natural com a voz de seu coração — a linguagem da emoção — certamente são mais capazes de articular as mensagens dele, quer sejam romancistas, compositores ou psicoterapeutas. essa sintonia interna talvez seja responsável por eles serem mais talentosos para expressar a “sabedoria do inconsciente” — os significados que percebemos em nossos sonhos e fantasias, os símbolos que encarnam nossos mais profundos desejos.
inteligência_emocional;"a autoconsciência é fundamental para a intuição psicológica; esta é a faculdade que a psicoterapia privilegia, com vista a seu fortalecimento. na verdade, o modelo de inteligência intrapsíquica de howard gardner está em sigmund freud, o grande mapeador da dinâmica secreta da psique. como freud colocou, grande parte da vida emocional é inconsciente; os sentimentos que se agitam dentro de nós nem sempre cruzam o limiar da consciência. a verificação empírica desse axioma psicológico vem, por exemplo, de experiências com emoções inconscientes, como a notável descoberta de que as pessoas tomam gosto definitivo por coisas que nem têm consciência de terem visto antes. qualquer emoção pode ser — e muitas vezes é — inconsciente."
inteligência_emocional;"5 escravos da paixão tens sido... um homem que as desgraças e recompensas da sorte aceitas com igual gratidão... dá-me o homem que não é escravo da paixão, que eu o trarei no fundo do meu coração, sim, no coração do meu coração como faço contigo... — hamlet a seu amigo horatio a capacidade de manter o autocontrole, de suportar o turbilhão emocional que o acaso nos impõe e de não se tornar um “escravo da paixão” tem sido considerada, desde platão, como uma virtude. na grécia clássica, esse atributo era denominado sophrosýne, “precaução e inteligência na condução da própria vida; equilíbrio e sabedoria”, como interpreta page dubois, um estudioso do idioma grego. para os romanos e para a antiga igreja cristã isso significava temperantia, temperança, contenção de excessos. o objetivo é o equilíbrio e não a supressão das emoções: cada sentimento tem seu valor e significado. uma vida sem paixão seria um entediante deserto de neutralidade, cortado e isolado da riqueza da própria vida. mas, como observou aristóteles, o que é necessário é a emoção na dose certa, o sentimento proporcional à circunstância. quando as emoções são sufocadas, geram embotamento e frieza; quando escapam ao nosso controle, extremadas e renitentes, tornam-se patológicas, tal como ocorre na depressão paralisante, na ansiedade que aniquila, na raiva demente e na agitação maníaca."
inteligência_emocional;"sobre o lado construtivo do sofrimento para a vida criativa e espiritual; o sofrimento fortalece a alma."
inteligência_emocional;os altos e baixos dão tempero à vida, mas precisam ser vividos de forma equilibrada. na contabilidade do coração, é a proporção entre emoções positivas e negativas que determina a sensação de bem-estar — pelo menos, essa é a conclusão resultante de estudos feitos sobre estados de espírito realizados junto a centenas de homens e mulheres que portaram bipes que soavam, em momentos aleatórios, para lembrar-lhes de registrar o que estavam sentindo naquele instante.1 não se trata de evitarmos os sentimentos desagradáveis para que fiquemos satisfeitos, mas, antes, de não permitir que sentimentos tempestuosos nos arrebatem, atrapalhando o nosso bem-estar. as pessoas que têm fortes episódios de raiva e depressão conseguem, mesmo assim, obter uma sensação de bem-estar se têm, para contrabalançar, um conjunto de momentos igualmente alegres ou felizes. esses estudos também afirmam a independência da inteligência emocional da inteligência acadêmica, constatando pouca ou nenhuma relação entre o nível de qi e o bem-estar emocional das pessoas.
inteligência_emocional;"assim como há um murmúrio de pensamentos de fundo na mente, há um constante zumbido emocional; se “biparmos” alguém às seis da manhã ou às sete da noite, o encontraremos com um humor diferente em cada um desses momentos. claro, em duas manhãs quaisquer, alguém pode ter estados de espírito bastante diversos; mas quando se calcula a média dos estados de uma pessoa em semanas ou meses, eles tendem a refletir o senso de bem-estar geral dessa pessoa. constata-se que, para a maioria, sentimentos extremamente intensos são relativamente raros; a maioria de nós fica na cinzenta média, com suaves lombadas em nossa montanha-russa emocional."
inteligência_emocional;"ainda assim, controlar nossas emoções é meio como exercer uma atividade de tempo integral: muito do que fazemos — sobretudo nos momentos livres — são tentativas de manter o bem-estar. tudo, desde ler um romance ou ver televisão, até as atividades e companhias que procuramos, são tentativas para que nos sintamos melhor. a arte de manter a tranqüilidade é um dom fundamental da vida; alguns psicanalistas, como john bowlby e d. w. winnicott, a identificam como a mais essencial de todas as ferramentas psíquicas. dizem os teóricos que os bebês emocionalmente sadios são aqueles que se consolam tratando-se como seus responsáveis os trataram, o que os deixa menos vulneráveis às agitações do cérebro emocional."
